3.06996  2.05042  -2.64378  0.7
-1.08139  -3.9316  2.168  0.7
3.6287  -2.85397  -0.243677  0.7
3.31384  -3.197  -0.452238  0.7
2.15805  0.939476  4.00791  0.7
2.48039  -3.7665  -1.14848  0.7
-3.46317  3.11277  0.0729047  0.7
-2.51787  -2.33364  -3.16662  0.7
-2.73173  3.69423  -0.918735  0.7
-4.67016  0.261968  1.05682  0.7
-1.05907  4.24925  -1.96228  0.7
-3.03487  -1.74447  3.29325  0.7
-2.32309  0.567587  -4.20702  0.7
-0.157404  2.66733  -4.04743  0.7
-1.92173  -4.5331  -0.260182  0.7
1.22298  4.59362  1.47543  0.7
1.86737  4.60666  0.309333  0.7
-4.47569  -1.72021  1.39792  0.7
-1.21561  -3.05239  -3.76943  0.7
1.05872  -1.88964  4.52814  0.7
1.39235  -2.75688  3.9643  0.7
-0.696183  2.16115  -4.52313  0.7
4.01191  0.858707  -3.00165  0.7
-4.06254  -2.33536  -2.02002  0.7
4.38018  2.69244  0.284988  0.7
0.654577  -5.0177  1.06349  0.7
-0.891704  -2.12779  4.63383  0.7
4.02361  -3.12857  0.952311  0.7
0.13896  4.33972  -2.90021  0.7
-0.9499  -0.90354  -5.05737  0.7
-2.07092  2.36352  4.17938  0.7
-2.56934  -0.0369538  -4.55694  0.7
-0.503678  0.564604  -5.19434  0.7
-4.18892  -3.15258  -0.340703  0.7
-3.45724  1.93275  3.46177  0.7
-2.59269  4.26061  -1.9101  0.7
-3.77082  -1.034  -3.64369  0.7
-1.36894  2.97531  -4.24858  0.7
1.50182  0.875371  5.1085  0.7
-4.83547  -2.44518  -0.187402  0.7
0.639206  -3.47708  4.13282  0.7
3.03828  -3.75022  -2.53631  0.7
1.48047  5.1587  1.02542  0.7
5.17757  1.46322  0.955771  0.7
-3.07841  -2.50367  3.76289  0.7
5.47652  0.215775  0.349445  0.7
-4.90986  -1.39444  2.06738  0.7
1.98125  3.16758  4.04666  0.7
-0.529238  4.34451  3.34844  0.7
4.56296  -3.12799  0.32644  0.7
2.93686  -4.70382  -0.0642077  0.7
1.67651  3.04275  -4.32352  0.7
-5.20203  -0.191149  -1.92258  0.7
5.14002  -1.91807  -1.01823  0.7
-5.43915  -1.31778  0.406259  0.7
-4.17598  1.90341  3.22945  0.7
3.65449  2.71281  -3.284  0.7
0.486025  -2.85037  4.84934  0.7
1.45261  5.43355  0.809938  0.7
2.03882  -4.53198  2.78234  0.7
1.53876  -4.66054  -2.90163  0.7
-1.37402  -5.00228  -2.37592  0.7
1.20728  -2.91349  -4.76053  0.7
-1.21973  5.03639  2.50177  0.7
-2.65945  5.06933  0.948123  0.7
2.95916  -2.33852  4.42891  0.7
1.71476  -5.4957  1.05286  0.7
-1.39898  5.50399  -1.50446  0.7
-1.09881  4.7889  3.25463  0.7
-5.54048  1.90425  0.869699  0.7
3.71333  -4.51844  -1.08228  0.7
5.84418  0.500938  1.10681  0.7
1.09442  -2.10777  5.49296  0.7
-4.41494  -3.98231  0.852092  0.7
-1.78059  3.0462  -4.86849  0.7
0.572295  5.94907  -0.731009  0.7
-1.47029  0.196548  5.85855  0.7
-0.536521  5.73526  2.00444  0.7
5.12651  -3.28384  0.445954  0.7
6.01534  0.31198  -1.20841  0.7
-0.0392862  -6.06538  -1.00376  0.7
-2.05166  5.30872  -2.44736  0.7
-3.70218  4.35675  -2.39829  0.7
-5.36273  -2.39572  2.02976  0.7
5.99777  1.33664  -1.12236  0.7
1.02597  -0.135064  6.1913  0.7
-4.68651  -1.81815  3.7716  0.7
-1.69745  0.914651  -5.99095  0.7
-5.04945  0.254213  -3.75224  0.7
-5.41591  2.84328  1.62767  0.7
-5.34318  1.29976  -3.15196  0.7
-3.30622  4.95645  2.35501  0.7
-5.32416  3.41145  -1.08927  0.7
-4.39942  -1.6253  -4.3821  0.7
0.523283  5.44952  -3.41801  0.7
5.93475  2.19095  -1.29566  0.7
3.10133  5.66953  -1.15443  0.7
-0.37752  3.42928  5.64693  0.7
0.072587  -4.96163  -4.40491  0.7
-6.52947  1.33134  0.401504  0.7
-3.58289  -1.28841  5.48383  0.7
3.14994  3.0806  -5.03314  0.7
6.07407  -2.05737  -1.92937  0.7
-3.0307  -5.84684  1.25899  0.7
-2.51865  -6.08556  1.52006  0.7
-5.24153  -3.89144  1.83674  0.7
-1.12472  -1.44308  -6.53329  0.7
-5.80767  3.33201  1.1762  0.7
5.77389  -1.85823  3.12834  0.7
1.50908  4.57983  4.87709  0.7
-2.50607  5.06659  -3.89512  0.7
2.02083  -2.16116  -6.232  0.7
0.451693  -3.42602  -6.13415  0.7
-1.91159  5.66506  3.7283  0.7
6.46879  0.765336  -2.94913  0.7
-2.18067  6.37669  -2.54115  0.7
0.352255  2.09829  6.92314  0.7
-0.00593294  1.7847  -7.12553  0.7
2.86064  5.93024  -3.45337  0.7
6.88374  1.43427  2.47454  0.7
-4.58311  4.16632  -4.24823  0.7
3.54483  2.85899  6.00919  0.7
6.15801  -0.849233  -4.33898  0.7
-6.03554  4.19283  1.90366  0.7
3.41696  -4.60383  -5.10901  0.7
7.6953  0.438095  -0.176811  0.7
7.26937  1.40591  2.76668  0.7
-4.62723  -0.706506  6.38898  0.7
3.96927  6.6982  -2.6672  0.7
3.70911  1.60138  7.18381  0.7
4.72631  -3.41832  5.82328  0.7
-2.83358  5.25242  -5.89312  0.7
-0.651309  -1.94704  8.20513  0.7
-7.75774  2.35023  2.95606  0.7
-2.7726  7.25975  4.25675  0.7
